epoch,step,test_mae,train_loss_epoch,train_loss_step,train_mae,val_loss,val_mae
0,4,,,120.38067626953125,,,
0,9,,,110.81330871582031,,,
0,14,,,98.74002075195312,,,
0,19,,,108.0626220703125,,,
0,24,,,107.60507202148438,,,
0,25,,,,,67.39140319824219,43.32300567626953
0,25,,111.33512115478516,,61.227012634277344,,
1,29,,,107.3990707397461,,,
1,34,,,108.10466766357422,,,
1,39,,,107.98613739013672,,,
1,44,,,120.84602355957031,,,
1,49,,,116.39400482177734,,,
1,51,,,,,67.08533477783203,43.14645004272461
1,51,,111.90314483642578,,61.543495178222656,,
2,54,,,100.19784545898438,,,
2,59,,,98.28652954101562,,,
2,64,,,105.79971313476562,,,
2,69,,,105.48262023925781,,,
2,74,,,121.20559692382812,,,
2,77,,,,,66.59657287597656,42.85620880126953
2,77,,108.90271759033203,,60.156612396240234,,
3,79,,,123.86445617675781,,,
3,84,,,110.84654235839844,,,
3,89,,,115.74234008789062,,,
3,94,,,118.13204956054688,,,
3,99,,,103.21171569824219,,,
3,103,,,,,66.38813018798828,42.74139404296875
3,103,,111.45792388916016,,61.15865707397461,,
4,104,,,106.38339233398438,,,
4,109,,,108.9393081665039,,,
4,114,,,107.14884185791016,,,
4,119,,,100.33206939697266,,,
4,124,,,102.15873718261719,,,
4,129,,,105.53549194335938,,,
4,129,,,,,66.02714538574219,42.534461975097656
4,129,,106.69395446777344,,59.26340866088867,,
5,134,,,114.37110137939453,,,
5,139,,,99.10736083984375,,,
5,144,,,101.93502044677734,,,
5,149,,,112.42555236816406,,,
5,154,,,106.04716491699219,,,
5,155,,,,,65.65931701660156,42.32997131347656
5,155,,106.63097381591797,,59.033443450927734,,
6,159,,,102.07887268066406,,,
6,164,,,107.62593078613281,,,
6,169,,,114.60243225097656,,,
6,174,,,93.68032836914062,,,
6,179,,,108.52104187011719,,,
6,181,,,,,65.29940795898438,42.134071350097656
6,181,,105.57603454589844,,58.504981994628906,,
7,184,,,117.90269470214844,,,
7,189,,,113.51014709472656,,,
7,194,,,116.57198333740234,,,
7,199,,,98.07810974121094,,,
7,204,,,96.07090759277344,,,
7,207,,,,,64.65957641601562,41.78003692626953
7,207,,104.18508911132812,,57.604042053222656,,
8,209,,,99.41561889648438,,,
8,214,,,114.05303192138672,,,
8,219,,,101.75900268554688,,,
8,224,,,110.2885971069336,,,
8,229,,,98.78990173339844,,,
8,233,,,,,64.08032989501953,41.48114776611328
8,233,,102.98627471923828,,57.11962127685547,,
9,234,,,105.81768798828125,,,
9,239,,,107.690673828125,,,
9,244,,,101.9404067993164,,,
9,249,,,101.35212707519531,,,
9,254,,,108.50592041015625,,,
9,259,,,90.49878692626953,,,
9,259,,,,,64.2355728149414,41.6064453125
9,259,,101.54903411865234,,56.35333251953125,,
10,264,,,101.87774658203125,,,
10,269,,,123.1962661743164,,,
10,274,,,102.63983917236328,,,
10,279,,,97.79751586914062,,,
10,284,,,78.64753723144531,,,
10,285,,,,,63.623863220214844,41.28461456298828
10,285,,99.8470458984375,,55.48189163208008,,
11,289,,,98.06903839111328,,,
11,294,,,102.95967102050781,,,
11,299,,,93.99446868896484,,,
11,304,,,83.91259765625,,,
11,309,,,97.92350769042969,,,
11,311,,,,,62.66019821166992,40.76173782348633
11,311,,94.45516967773438,,52.98000717163086,,
12,314,,,107.19331359863281,,,
12,319,,,96.16517639160156,,,
12,324,,,96.82862854003906,,,
12,329,,,97.52784729003906,,,
12,334,,,95.61039733886719,,,
12,337,,,,,62.142295837402344,40.49895477294922
12,337,,93.80416107177734,,52.55313491821289,,
13,339,,,94.7359390258789,,,
13,344,,,88.01799011230469,,,
13,349,,,73.50328826904297,,,
13,354,,,83.05316925048828,,,
13,359,,,91.84790802001953,,,
13,363,,,,,61.662879943847656,40.239620208740234
13,363,,90.43688201904297,,50.82344055175781,,
14,364,,,98.49095153808594,,,
14,369,,,96.04878234863281,,,
14,374,,,88.73194885253906,,,
14,379,,,79.03831481933594,,,
14,384,,,78.5633316040039,,,
14,389,,,100.32119750976562,,,
14,389,,,,,61.28225326538086,40.04636001586914
14,389,,89.13628387451172,,50.12957763671875,,
15,394,,,81.98417663574219,,,
15,399,,,89.72895812988281,,,
15,404,,,84.00811767578125,,,
15,409,,,82.85858154296875,,,
15,414,,,79.45804595947266,,,
15,415,,,,,60.64845657348633,39.67107391357422
15,415,,86.52214050292969,,48.8465576171875,,
16,419,,,85.03471374511719,,,
16,424,,,69.91419982910156,,,
16,429,,,87.00506591796875,,,
16,434,,,81.806884765625,,,
16,439,,,82.62193298339844,,,
16,441,,,,,58.859371185302734,38.68013381958008
16,441,,80.30033111572266,,45.934165954589844,,
17,444,,,75.826171875,,,
17,449,,,78.02796936035156,,,
17,454,,,74.77994537353516,,,
17,459,,,78.6221694946289,,,
17,464,,,71.89791870117188,,,
17,467,,,,,58.49713134765625,38.50186538696289
17,467,,76.96092224121094,,44.114803314208984,,
18,469,,,65.51889038085938,,,
18,474,,,67.85498046875,,,
18,479,,,70.87600708007812,,,
18,484,,,64.9490966796875,,,
18,489,,,70.12066650390625,,,
18,493,,,,,57.37565612792969,37.87824630737305
18,493,,72.95500946044922,,42.140682220458984,,
19,494,,,73.04605865478516,,,
19,499,,,72.76261901855469,,,
19,504,,,69.10105895996094,,,
19,509,,,73.80906677246094,,,
19,514,,,73.55999755859375,,,
19,519,,,61.35404586791992,,,
19,519,,,,,55.84529113769531,37.025482177734375
19,519,,69.67323303222656,,40.440650939941406,,
20,524,,,67.37409210205078,,,
20,529,,,76.79679870605469,,,
20,534,,,63.08811950683594,,,
20,539,,,68.97279357910156,,,
20,544,,,69.85757446289062,,,
20,545,,,,,53.977394104003906,35.95671844482422
20,545,,64.56690979003906,,37.99109649658203,,
21,549,,,68.54335021972656,,,
21,554,,,67.02420806884766,,,
21,559,,,55.118412017822266,,,
21,564,,,58.247764587402344,,,
21,569,,,52.926761627197266,,,
21,571,,,,,53.849998474121094,35.929752349853516
21,571,,60.23457336425781,,35.9223518371582,,
22,574,,,60.275291442871094,,,
22,579,,,65.04461669921875,,,
22,584,,,57.253273010253906,,,
22,589,,,60.493873596191406,,,
22,594,,,58.509796142578125,,,
22,597,,,,,54.531742095947266,36.33551025390625
22,597,,58.52906036376953,,34.96066665649414,,
23,599,,,54.18584060668945,,,
23,604,,,49.04610824584961,,,
23,609,,,55.64799880981445,,,
23,614,,,62.456260681152344,,,
23,619,,,58.19573974609375,,,
23,623,,,,,51.75165557861328,34.797462463378906
