epoch,step,test_mae,train_loss_epoch,train_loss_step,train_mae,val_loss,val_mae
0,4,,,41.49284362792969,,,
0,9,,,42.07959747314453,,,
0,14,,,45.65632629394531,,,
0,19,,,42.235313415527344,,,
0,24,,,42.10563659667969,,,
0,25,,,,,43.37008285522461,43.37008285522461
0,25,,43.631248474121094,,43.631248474121094,,
1,29,,,43.351036071777344,,,
1,34,,,42.748626708984375,,,
1,39,,,45.79401397705078,,,
1,44,,,42.396636962890625,,,
1,49,,,44.16535186767578,,,
1,51,,,,,43.216712951660156,43.216712951660156
1,51,,43.49224853515625,,43.49224853515625,,
2,54,,,43.219058990478516,,,
2,59,,,40.0732307434082,,,
2,64,,,45.64964294433594,,,
2,69,,,44.40696716308594,,,
2,74,,,45.687347412109375,,,
2,77,,,,,43.02785110473633,43.02785110473633
2,77,,43.32096481323242,,43.32096481323242,,
3,79,,,40.814903259277344,,,
3,84,,,45.96415710449219,,,
3,89,,,43.02735137939453,,,
3,94,,,43.861480712890625,,,
3,99,,,45.97734832763672,,,
3,103,,,,,42.797298431396484,42.797298431396484
3,103,,43.11306381225586,,43.11306381225586,,
4,104,,,41.946533203125,,,
4,109,,,42.007530212402344,,,
4,114,,,42.13426208496094,,,
4,119,,,41.651031494140625,,,
4,124,,,43.72601318359375,,,
4,129,,,43.2646484375,,,
4,129,,,,,42.523014068603516,42.523014068603516
4,129,,42.84858703613281,,42.84858703613281,,
5,134,,,44.519874572753906,,,
5,139,,,40.80622863769531,,,
5,144,,,47.13507080078125,,,
5,149,,,40.81463623046875,,,
5,154,,,44.62940979003906,,,
5,155,,,,,42.20256042480469,42.20256042480469
5,155,,42.55618667602539,,42.55618667602539,,
6,159,,,44.83631896972656,,,
6,164,,,41.943878173828125,,,
6,169,,,40.34455871582031,,,
6,174,,,44.04107666015625,,,
6,179,,,38.940521240234375,,,
6,181,,,,,41.834312438964844,41.834312438964844
6,181,,42.223960876464844,,42.223960876464844,,
7,184,,,42.798980712890625,,,
7,189,,,44.63935852050781,,,
7,194,,,43.51519775390625,,,
7,199,,,41.715126037597656,,,
7,204,,,40.09442138671875,,,
7,207,,,,,41.4183349609375,41.4183349609375
7,207,,41.82818603515625,,41.82818603515625,,
8,209,,,43.152313232421875,,,
8,214,,,40.706512451171875,,,
8,219,,,41.606666564941406,,,
8,224,,,40.600341796875,,,
8,229,,,39.584808349609375,,,
8,233,,,,,40.95346450805664,40.95346450805664
8,233,,41.389366149902344,,41.389366149902344,,
9,234,,,42.50028991699219,,,
9,239,,,40.156829833984375,,,
9,244,,,42.77484130859375,,,
9,249,,,41.811370849609375,,,
9,254,,,44.434722900390625,,,
9,259,,,40.248016357421875,,,
9,259,,,,,40.438072204589844,40.438072204589844
9,259,,40.896541595458984,,40.896541595458984,,
10,264,,,40.61737060546875,,,
10,269,,,38.148223876953125,,,
10,274,,,43.468284606933594,,,
10,279,,,38.409576416015625,,,
10,284,,,37.044097900390625,,,
10,285,,,,,39.868980407714844,39.868980407714844
10,285,,40.34676742553711,,40.34676742553711,,
11,289,,,39.302581787109375,,,
11,294,,,37.78167724609375,,,
11,299,,,39.89141845703125,,,
11,304,,,43.90570068359375,,,
11,309,,,37.614013671875,,,
11,311,,,,,39.25167465209961,39.25167465209961
11,311,,39.75819396972656,,39.75819396972656,,
12,314,,,39.0396728515625,,,
12,319,,,37.5855712890625,,,
12,324,,,39.817901611328125,,,
12,329,,,42.375885009765625,,,
12,334,,,39.53656005859375,,,
12,337,,,,,38.57870101928711,38.57870101928711
12,337,,39.119815826416016,,39.119815826416016,,
13,339,,,36.50701904296875,,,
13,344,,,40.295684814453125,,,
13,349,,,38.38787841796875,,,
13,354,,,38.65557861328125,,,
13,359,,,39.4967041015625,,,
13,363,,,,,37.856510162353516,37.856510162353516
13,363,,38.405216217041016,,38.405216217041016,,
14,364,,,38.7059326171875,,,
14,369,,,37.0576171875,,,
14,374,,,35.77656555175781,,,
14,379,,,38.26470947265625,,,
14,384,,,38.60772705078125,,,
14,389,,,35.73858642578125,,,
14,389,,,,,37.08457565307617,37.08457565307617
14,389,,37.65922546386719,,37.65922546386719,,
15,394,,,33.1468505859375,,,
15,399,,,36.4071044921875,,,
15,404,,,38.8846435546875,,,
15,409,,,35.9525146484375,,,
15,414,,,35.632080078125,,,
15,415,,,,,36.26301956176758,36.26301956176758
15,415,,36.85742950439453,,36.85742950439453,,
16,419,,,38.4710693359375,,,
16,424,,,35.43597412109375,,,
16,429,,,37.30517578125,,,
16,434,,,33.4661865234375,,,
16,439,,,34.780914306640625,,,
16,441,,,,,35.39325714111328,35.39325714111328
16,441,,36.0176887512207,,36.0176887512207,,
17,444,,,34.6739501953125,,,
17,449,,,39.1163330078125,,,
17,454,,,33.8641357421875,,,
17,459,,,33.6566162109375,,,
17,464,,,32.8653564453125,,,
17,467,,,,,34.469520568847656,34.469520568847656
17,467,,35.12300109863281,,35.12300109863281,,
18,469,,,33.210205078125,,,
18,474,,,32.9652099609375,,,
18,479,,,35.9971923828125,,,
18,484,,,31.7835693359375,,,
18,489,,,33.998382568359375,,,
18,493,,,,,33.504188537597656,33.504188537597656
18,493,,34.16914367675781,,34.16914367675781,,
19,494,,,30.02935791015625,,,
19,499,,,34.837890625,,,
19,504,,,35.1669921875,,,
19,509,,,34.2689208984375,,,
19,514,,,32.2442626953125,,,
19,519,,,29.419677734375,,,
19,519,,,,,32.50492858886719,32.50492858886719
19,519,,33.20163345336914,,33.20163345336914,,
20,524,,,33.797698974609375,,,
20,529,,,30.3697509765625,,,
20,534,,,33.066162109375,,,
20,539,,,31.4715576171875,,,
20,544,,,31.01495361328125,,,
20,545,,,,,31.48967170715332,31.48967170715332
20,545,,32.2158088684082,,32.2158088684082,,
21,549,,,31.067138671875,,,
21,554,,,30.365234375,,,
21,559,,,30.4154052734375,,,
21,564,,,31.9384765625,,,
21,569,,,28.708984375,,,
21,571,,,,,30.445884704589844,30.445884704589844
21,571,,31.200889587402344,,31.200889587402344,,
22,574,,,34.5223388671875,,,
22,579,,,30.759552001953125,,,
22,584,,,29.29248046875,,,
22,589,,,32.6546630859375,,,
22,594,,,30.01593017578125,,,
22,597,,,,,29.398258209228516,29.398258209228516
22,597,,30.16421127319336,,30.16421127319336,,
23,599,,,28.111328125,,,
23,604,,,26.927978515625,,,
23,609,,,30.82568359375,,,
23,614,,,28.390625,,,
23,619,,,31.124755859375,,,
23,623,,,,,28.331430435180664,28.331430435180664
23,623,,29.11442756652832,,29.11442756652832,,
24,624,,,29.828857421875,,,
24,629,,,32.62939453125,,,
24,634,,,27.737548828125,,,
24,639,,,26.9039306640625,,,
24,644,,,26.54150390625,,,
24,649,,,27.521484375,,,
24,649,,,,,27.25236701965332,27.25236701965332
24,649,,28.05150032043457,,28.05150032043457,,
25,654,,,23.35009765625,,,
25,659,,,29.748291015625,,,
25,664,,,32.271240234375,,,
25,669,,,26.3271484375,,,
25,674,,,22.1671142578125,,,
25,675,,,,,26.178871154785156,26.178871154785156
25,675,,26.9765625,,26.9765625,,
26,679,,,23.2403564453125,,,
26,684,,,26.707763671875,,,
26,689,,,23.4970703125,,,
26,694,,,25.854736328125,,,
26,699,,,25.08837890625,,,
26,701,,,,,25.106792449951172,25.106792449951172
26,701,,25.896772384643555,,25.896772384643555,,
27,704,,,31.071533203125,,,
27,709,,,26.8212890625,,,
27,714,,,25.55908203125,,,
27,719,,,26.311767578125,,,
27,724,,,21.10107421875,,,
27,727,,,,,24.087345123291016,24.087345123291016
27,727,,24.865245819091797,,24.865245819091797,,
28,729,,,23.473388671875,,,
28,734,,,25.128173828125,,,
28,739,,,20.328369140625,,,
28,744,,,21.7679443359375,,,
28,749,,,23.267822265625,,,
28,753,,,,,23.083797454833984,23.083797454833984
28,753,,23.864492416381836,,23.864492416381836,,
29,754,,,19.626708984375,,,
29,759,,,21.69970703125,,,
29,764,,,23.3974609375,,,
29,769,,,21.095458984375,,,
29,774,,,29.9219970703125,,,
29,779,,,22.91552734375,,,
29,779,,,,,22.120492935180664,22.120492935180664
29,779,,22.932950973510742,,22.932950973510742,,
30,784,,,23.46630859375,,,
30,789,,,25.77392578125,,,
30,794,,,21.96630859375,,,
30,799,,,21.357421875,,,
30,804,,,20.88427734375,,,
30,805,,,,,21.179912567138672,21.179912567138672
30,805,,22.030723571777344,,22.030723571777344,,
31,809,,,22.08447265625,,,
31,814,,,24.982421875,,,
31,819,,,23.372314453125,,,
31,824,,,18.943115234375,,,
31,829,,,20.083251953125,,,
31,831,,,,,20.32731819152832,20.32731819152832
31,831,,21.170490264892578,,21.170490264892578,,
32,834,,,21.3583984375,,,
32,839,,,19.520751953125,,,
32,844,,,22.275146484375,,,
32,849,,,23.31103515625,,,
32,854,,,18.4228515625,,,
32,857,,,,,19.52653694152832,19.52653694152832
32,857,,20.38177490234375,,20.38177490234375,,
33,859,,,18.84912109375,,,
33,864,,,18.1083984375,,,
33,869,,,19.66455078125,,,
33,874,,,19.38427734375,,,
33,879,,,18.85009765625,,,
33,883,,,,,18.747295379638672,18.747295379638672
33,883,,19.61473274230957,,19.61473274230957,,
34,884,,,18.1357421875,,,
34,889,,,16.501953125,,,
34,894,,,17.499267578125,,,
34,899,,,20.09716796875,,,
34,904,,,18.5615234375,,,
34,909,,,18.72021484375,,,
34,909,,,,,18.034198760986328,18.034198760986328
34,909,,18.878690719604492,,18.878690719604492,,
35,914,,,18.60400390625,,,
35,919,,,16.986572265625,,,
35,924,,,17.33544921875,,,
35,929,,,16.483154296875,,,
35,934,,,17.43310546875,,,
35,935,,,,,17.332782745361328,17.332782745361328
35,935,,18.188081741333008,,18.188081741333008,,
36,939,,,16.42041015625,,,
36,944,,,15.09375,,,
36,949,,,16.234375,,,
36,954,,,16.4912109375,,,
36,959,,,18.505859375,,,
36,961,,,,,16.709266662597656,16.709266662597656
36,961,,17.53463363647461,,17.53463363647461,,
37,964,,,17.035400390625,,,
37,969,,,18.873291015625,,,
37,974,,,17.03857421875,,,
37,979,,,15.668212890625,,,
37,984,,,17.86376953125,,,
37,987,,,,,16.112510681152344,16.112510681152344
37,987,,16.932321548461914,,16.932321548461914,,
38,989,,,15.34375,,,
38,994,,,15.03076171875,,,
38,999,,,17.1455078125,,,
38,1004,,,17.5234375,,,
38,1009,,,16.7972412109375,,,
38,1013,,,,,15.570575714111328,15.570575714111328
38,1013,,16.365522384643555,,16.365522384643555,,
39,1014,,,17.55712890625,,,
39,1019,,,16.9443359375,,,
39,1024,,,13.53564453125,,,
39,1029,,,16.4609375,,,
39,1034,,,14.493896484375,,,
39,1039,,,18.1767578125,,,
39,1039,,,,,15.075946807861328,15.075946807861328
39,1039,,15.839102745056152,,15.839102745056152,,
40,1044,,,16.704864501953125,,,
40,1049,,,19.75927734375,,,
40,1054,,,15.56005859375,,,
40,1059,,,14.2265625,,,
40,1064,,,14.28076171875,,,
40,1065,,,,,14.657621383666992,14.657621383666992
40,1065,,15.368709564208984,,15.368709564208984,,
41,1069,,,14.946533203125,,,
41,1074,,,13.67236328125,,,
41,1079,,,11.72119140625,,,
41,1084,,,14.23486328125,,,
41,1089,,,13.326171875,,,
41,1091,,,,,14.253023147583008,14.253023147583008
41,1091,,14.92842960357666,,14.92842960357666,,
42,1094,,,11.66583251953125,,,
42,1099,,,15.01318359375,,,
42,1104,,,13.585205078125,,,
42,1109,,,12.52734375,,,
42,1114,,,14.22216796875,,,
42,1117,,,,,13.898813247680664,13.898813247680664
42,1117,,14.528182029724121,,14.528182029724121,,
43,1119,,,13.368408203125,,,
43,1124,,,12.830322265625,,,
43,1129,,,14.2861328125,,,
43,1134,,,15.18701171875,,,
43,1139,,,11.36083984375,,,
43,1143,,,,,13.586350440979004,13.586350440979004
43,1143,,14.173941612243652,,14.173941612243652,,
44,1144,,,15.05078125,,,
44,1149,,,16.525283813476562,,,
44,1154,,,15.52783203125,,,
44,1159,,,12.42138671875,,,
44,1164,,,12.2532958984375,,,
44,1169,,,13.93359375,,,
44,1169,,,,,13.290996551513672,13.290996551513672
44,1169,,13.85421085357666,,13.85421085357666,,
45,1174,,,13.80908203125,,,
45,1179,,,12.107177734375,,,
45,1184,,,13.60986328125,,,
45,1189,,,12.6385498046875,,,
45,1194,,,13.1697998046875,,,
45,1195,,,,,13.056696891784668,13.056696891784668
45,1195,,13.580743789672852,,13.580743789672852,,
46,1199,,,13.409978866577148,,,
46,1204,,,12.711456298828125,,,
46,1209,,,13.0220947265625,,,
46,1214,,,11.131103515625,,,
46,1219,,,14.6796875,,,
46,1221,,,,,12.868295669555664,12.868295669555664
46,1221,,13.34693717956543,,13.34693717956543,,
47,1224,,,11.685791015625,,,
47,1229,,,13.9658203125,,,
47,1234,,,15.008056640625,,,
47,1239,,,12.25390625,,,
47,1244,,,12.5771484375,,,
47,1247,,,,,12.70755672454834,12.70755672454834
47,1247,,13.14034366607666,,13.14034366607666,,
48,1249,,,13.90185546875,,,
48,1254,,,10.763427734375,,,
48,1259,,,14.80224609375,,,
48,1264,,,15.046600341796875,,,
48,1269,,,12.35888671875,,,
48,1273,,,,,12.569316864013672,12.569316864013672
48,1273,,12.959202766418457,,12.959202766418457,,
49,1274,,,12.87548828125,,,
49,1279,,,11.6005859375,,,
49,1284,,,14.1124267578125,,,
49,1289,,,13.509765625,,,
49,1294,,,11.28759765625,,,
49,1299,,,13.782424926757812,,,
49,1299,,,,,12.441875457763672,12.441875457763672
49,1299,,12.798935890197754,,12.798935890197754,,
50,1304,,,12.5224609375,,,
50,1309,,,12.0751953125,,,
50,1314,,,15.084228515625,,,
50,1319,,,12.447021484375,,,
50,1324,,,12.5390625,,,
50,1325,,,,,12.328838348388672,12.328838348388672
50,1325,,12.64047908782959,,12.64047908782959,,
51,1329,,,14.065185546875,,,
51,1334,,,10.91064453125,,,
51,1339,,,12.414306640625,,,
51,1344,,,10.91650390625,,,
51,1349,,,14.449951171875,,,
51,1351,,,,,12.221689224243164,12.221689224243164
51,1351,,12.514162063598633,,12.514162063598633,,
52,1354,,,14.1708984375,,,
52,1359,,,11.707763671875,,,
52,1364,,,9.894775390625,,,
52,1369,,,10.2177734375,,,
52,1374,,,11.43505859375,,,
52,1377,,,,,12.120774269104004,12.120774269104004
52,1377,,12.385072708129883,,12.385072708129883,,
53,1379,,,12.842575073242188,,,
53,1384,,,13.46990966796875,,,
53,1389,,,11.58642578125,,,
53,1394,,,10.768798828125,,,
53,1399,,,12.750244140625,,,
53,1403,,,,,12.029390335083008,12.029390335083008
53,1403,,12.255399703979492,,12.255399703979492,,
54,1404,,,9.82965087890625,,,
54,1409,,,12.11865234375,,,
54,1414,,,14.4833984375,,,
54,1419,,,11.5859375,,,
54,1424,,,12.36083984375,,,
54,1429,,,13.78662109375,,,
54,1429,,,,,11.940016746520996,11.940016746520996
54,1429,,12.142827033996582,,12.142827033996582,,
55,1434,,,9.8203125,,,
55,1439,,,11.21142578125,,,
55,1444,,,10.8720703125,,,
55,1449,,,15.302734375,,,
55,1454,,,11.0654296875,,,
55,1455,,,,,11.846548080444336,11.846548080444336
55,1455,,12.025918960571289,,12.025918960571289,,
56,1459,,,13.255500793457031,,,
56,1464,,,11.632568359375,,,
56,1469,,,9.78271484375,,,
56,1474,,,11.79052734375,,,
56,1479,,,9.775390625,,,
56,1481,,,,,11.765390396118164,11.765390396118164
56,1481,,11.923080444335938,,11.923080444335938,,
57,1484,,,10.869522094726562,,,
57,1489,,,14.37255859375,,,
57,1494,,,11.625,,,
57,1499,,,13.828125,,,
57,1504,,,11.9703369140625,,,
57,1507,,,,,11.681528091430664,11.681528091430664
57,1507,,11.824117660522461,,11.824117660522461,,
58,1509,,,11.3408203125,,,
58,1514,,,9.2572021484375,,,
58,1519,,,13.624755859375,,,
58,1524,,,11.4658203125,,,
58,1529,,,11.3831787109375,,,
58,1533,,,,,11.600895881652832,11.600895881652832
58,1533,,11.726109504699707,,11.726109504699707,,
59,1534,,,10.1370849609375,,,
59,1539,,,11.655517578125,,,
59,1544,,,12.8212890625,,,
59,1549,,,10.5888671875,,,
59,1554,,,12.2628173828125,,,
59,1559,,,11.909454345703125,,,
59,1559,,,,,11.520883560180664,11.520883560180664
59,1559,,11.626374244689941,,11.626374244689941,,
60,1560,11.589007377624512,,,,,
