epoch,step,test_mae,train_loss_epoch,train_loss_step,train_mae,val_loss,val_mae
0,4,,,44.11285400390625,,,
0,9,,,42.792354583740234,,,
0,14,,,43.21131134033203,,,
0,19,,,43.92067337036133,,,
0,24,,,44.11280822753906,,,
0,29,,,41.7801513671875,,,
0,34,,,43.73817825317383,,,
0,39,,,43.21149444580078,,,
0,44,,,46.37956237792969,,,
0,49,,,41.63633728027344,,,
0,54,,,40.26764678955078,,,
0,59,,,43.17793273925781,,,
0,64,,,45.83378601074219,,,
0,69,,,48.157684326171875,,,
0,74,,,44.399818420410156,,,
0,76,,,,,43.56556701660156,43.56556701660156
0,76,,43.46701431274414,,43.46701431274414,,
1,79,,,42.53386306762695,,,
1,84,,,42.33692932128906,,,
1,89,,,39.94976043701172,,,
1,94,,,46.154869079589844,,,
1,99,,,42.75737762451172,,,
1,104,,,37.24679946899414,,,
1,109,,,44.82745361328125,,,
1,114,,,43.56105041503906,,,
1,119,,,45.73405456542969,,,
1,124,,,41.775856018066406,,,
1,129,,,36.084991455078125,,,
1,134,,,39.499107360839844,,,
1,139,,,43.53459930419922,,,
1,144,,,45.213626861572266,,,
1,149,,,40.71546936035156,,,
1,153,,,,,43.12548065185547,43.12548065185547
1,153,,43.18769836425781,,43.18769836425781,,
2,154,,,43.661407470703125,,,
2,159,,,45.15446472167969,,,
2,164,,,38.58131790161133,,,
2,169,,,44.96672058105469,,,
2,174,,,41.012962341308594,,,
2,179,,,42.14501953125,,,
2,184,,,43.54243469238281,,,
2,189,,,44.8612060546875,,,
2,194,,,44.4844970703125,,,
2,199,,,42.179351806640625,,,
2,204,,,43.47581481933594,,,
2,209,,,41.81438446044922,,,
2,214,,,45.2171630859375,,,
2,219,,,44.90760040283203,,,
2,224,,,41.88951110839844,,,
2,229,,,39.43514633178711,,,
2,230,,,,,42.500762939453125,42.50076675415039
2,230,,42.79887771606445,,42.79887771606445,,
3,234,,,43.40880584716797,,,
3,239,,,41.87518310546875,,,
3,244,,,41.571441650390625,,,
3,249,,,45.064083099365234,,,
3,254,,,43.58961486816406,,,
3,259,,,46.439247131347656,,,
3,264,,,44.44569396972656,,,
3,269,,,43.114990234375,,,
3,274,,,43.95124053955078,,,
3,279,,,38.41545104980469,,,
3,284,,,39.93293762207031,,,
3,289,,,42.43102264404297,,,
3,294,,,45.108787536621094,,,
3,299,,,43.33209991455078,,,
3,304,,,45.542572021484375,,,
3,307,,,,,41.65839385986328,41.65839385986328
3,307,,42.34885025024414,,42.34885025024414,,
4,309,,,39.72317886352539,,,
4,314,,,42.693031311035156,,,
4,319,,,42.248329162597656,,,
4,324,,,43.161285400390625,,,
4,329,,,42.77874755859375,,,
4,334,,,39.829872131347656,,,
4,339,,,39.91291809082031,,,
4,344,,,39.548458099365234,,,
4,349,,,41.258277893066406,,,
4,354,,,38.613121032714844,,,
4,359,,,43.064910888671875,,,
4,364,,,41.62343215942383,,,
4,369,,,40.881309509277344,,,
4,374,,,42.52654266357422,,,
4,379,,,43.43196105957031,,,
4,384,,,43.559383392333984,,,
4,384,,,,,41.05912780761719,41.05912780761719
4,384,,41.79170227050781,,41.79170227050781,,
5,389,,,41.420928955078125,,,
5,394,,,39.87859344482422,,,
5,399,,,42.90632629394531,,,
5,404,,,40.362403869628906,,,
5,409,,,40.5574951171875,,,
5,414,,,40.49549865722656,,,
5,419,,,39.392826080322266,,,
5,424,,,38.9547119140625,,,
5,429,,,42.17219924926758,,,
5,434,,,42.146278381347656,,,
5,439,,,40.80335235595703,,,
5,444,,,39.68274688720703,,,
5,449,,,42.497955322265625,,,
5,454,,,44.912715911865234,,,
5,459,,,43.13174819946289,,,
5,461,,,,,40.60544967651367,40.60544967651367
5,461,,41.373390197753906,,41.373390197753906,,
6,464,,,39.59420394897461,,,
6,469,,,41.176456451416016,,,
6,474,,,40.984352111816406,,,
6,479,,,37.978179931640625,,,
6,484,,,39.001800537109375,,,
6,489,,,40.8612174987793,,,
6,494,,,41.18046951293945,,,
6,499,,,44.9544677734375,,,
6,504,,,40.525753021240234,,,
6,509,,,40.27574157714844,,,
6,514,,,39.022029876708984,,,
6,519,,,39.42900085449219,,,
6,524,,,40.819732666015625,,,
6,529,,,40.43927001953125,,,
6,534,,,40.98517608642578,,,
6,538,,,,,40.12495040893555,40.12495040893555
6,538,,40.89128875732422,,40.89128875732422,,
7,539,,,42.525115966796875,,,
7,544,,,43.6866455078125,,,
7,549,,,45.79877853393555,,,
7,554,,,38.744140625,,,
7,559,,,37.968753814697266,,,
7,564,,,38.7462158203125,,,
7,569,,,39.954002380371094,,,
7,574,,,37.69043731689453,,,
7,579,,,40.353675842285156,,,
7,584,,,40.566253662109375,,,
7,589,,,39.956993103027344,,,
7,594,,,42.90088653564453,,,
7,599,,,38.792945861816406,,,
7,604,,,40.28526306152344,,,
7,609,,,42.36833572387695,,,
7,614,,,39.772247314453125,,,
7,615,,,,,39.46781921386719,39.46781921386719
7,615,,40.400508880615234,,40.400508880615234,,
8,619,,,40.6286506652832,,,
8,624,,,40.10914611816406,,,
8,629,,,39.941612243652344,,,
8,634,,,38.82298278808594,,,
8,639,,,38.392738342285156,,,
8,644,,,38.53584671020508,,,
8,649,,,37.23493194580078,,,
8,654,,,36.921180725097656,,,
8,659,,,39.893882751464844,,,
8,664,,,41.15753936767578,,,
8,669,,,39.81084442138672,,,
8,674,,,40.94263458251953,,,
8,679,,,38.31575393676758,,,
8,684,,,38.10430908203125,,,
8,689,,,39.57878875732422,,,
8,692,,,,,38.8217887878418,38.8217887878418
8,692,,39.93620300292969,,39.93620300292969,,
9,694,,,39.76566696166992,,,
9,699,,,42.55270767211914,,,
9,704,,,39.91162872314453,,,
9,709,,,40.44107437133789,,,
9,714,,,37.393653869628906,,,
9,719,,,37.6597900390625,,,
9,724,,,42.11720657348633,,,
9,729,,,37.90817642211914,,,
9,734,,,41.74322509765625,,,
9,739,,,39.36042785644531,,,
9,744,,,38.84886932373047,,,
9,749,,,35.56121063232422,,,
9,754,,,37.88490676879883,,,
9,759,,,41.672340393066406,,,
9,764,,,36.35857009887695,,,
9,769,,,38.923370361328125,,,
9,769,,,,,38.06412887573242,38.06412887573242
9,769,,39.441463470458984,,39.441463470458984,,
10,774,,,41.46281433105469,,,
10,779,,,35.651451110839844,,,
10,784,,,34.6065673828125,,,
10,789,,,40.25802993774414,,,
10,794,,,41.93560791015625,,,
10,799,,,40.912349700927734,,,
