epoch,step,test_mae,train_loss_epoch,train_loss_step,train_mae,val_loss,val_mae
0,4,,,42.041221618652344,,,
0,8,,,,,38.66334915161133,39.16334915161133
0,8,,42.590415954589844,,43.090415954589844,,
1,9,,,40.774906158447266,,,
1,14,,,36.509193420410156,,,
1,17,,,,,38.6378173828125,39.1378173828125
1,17,,42.67332458496094,,43.17332458496094,,
2,19,,,45.244781494140625,,,
2,24,,,46.420745849609375,,,
2,26,,,,,38.61061096191406,39.11061096191406
2,26,,42.923583984375,,43.423583984375,,
3,29,,,36.957496643066406,,,
3,34,,,37.57325744628906,,,
3,35,,,,,38.58009338378906,39.08009338378906
3,35,,41.883975982666016,,42.383975982666016,,
4,39,,,49.93479919433594,,,
4,44,,,45.71739959716797,,,
4,44,,,,,38.54594039916992,39.04594039916992
4,44,,41.94193649291992,,42.44193649291992,,
5,49,,,39.81574249267578,,,
5,53,,,,,38.506103515625,39.006103515625
5,53,,42.04379653930664,,42.54379653930664,,
6,54,,,50.10100555419922,,,
6,59,,,44.87840270996094,,,
6,62,,,,,38.458831787109375,38.958831787109375
6,62,,42.38511657714844,,42.88511657714844,,
7,64,,,43.678672790527344,,,
7,69,,,38.08997344970703,,,
7,71,,,,,38.4014892578125,38.9014892578125
7,71,,42.00031661987305,,42.50031280517578,,
8,74,,,48.11994934082031,,,
8,79,,,34.836769104003906,,,
8,80,,,,,38.33124923706055,38.83124923706055
8,80,,41.57417678833008,,42.07417678833008,,
9,84,,,50.012428283691406,,,
9,89,,,38.78497314453125,,,
9,89,,,,,38.24140930175781,38.74140930175781
9,89,,42.75075912475586,,43.25075912475586,,
10,94,,,49.81182861328125,,,
10,98,,,,,38.1210823059082,38.6210823059082
10,98,,42.41913604736328,,42.91913604736328,,
11,99,,,39.6656494140625,,,
11,104,,,36.790008544921875,,,
11,107,,,,,37.96873092651367,38.46873092651367
11,107,,42.29450607299805,,42.79450607299805,,
12,109,,,35.90333557128906,,,
12,114,,,37.17845153808594,,,
12,116,,,,,37.779232025146484,38.279232025146484
12,116,,40.5847282409668,,41.0847282409668,,
13,119,,,47.3131103515625,,,
13,124,,,48.963470458984375,,,
13,125,,,,,37.573692321777344,38.073692321777344
13,125,,41.54694366455078,,42.04694366455078,,
14,129,,,31.25042724609375,,,
14,134,,,61.273773193359375,,,
14,134,,,,,37.29250717163086,37.79250717163086
14,134,,41.729496002197266,,42.229496002197266,,
15,139,,,39.587005615234375,,,
15,143,,,,,36.94721603393555,37.44721603393555
15,143,,40.38334655761719,,40.88334655761719,,
16,144,,,49.94921875,,,
16,149,,,36.569091796875,,,
16,152,,,,,36.523746490478516,37.023746490478516
16,152,,40.33157730102539,,40.83157730102539,,
17,154,,,40.029052734375,,,
17,159,,,32.65521240234375,,,
17,161,,,,,36.064170837402344,36.564170837402344
17,161,,40.401519775390625,,40.901519775390625,,
18,164,,,47.32763671875,,,
18,169,,,37.55596923828125,,,
18,170,,,,,35.44382095336914,35.94382095336914
18,170,,39.44906234741211,,39.94906234741211,,
19,174,,,49.14117431640625,,,
19,179,,,48.9537353515625,,,
19,179,,,,,34.69343566894531,35.19343566894531
19,179,,38.92790985107422,,39.42790985107422,,
20,184,,,38.4637451171875,,,
20,188,,,,,33.815147399902344,34.315147399902344
20,188,,37.88730239868164,,38.38730239868164,,
21,189,,,38.526123046875,,,
21,194,,,35.3077392578125,,,
21,197,,,,,32.77503204345703,33.27503204345703
21,197,,36.98350143432617,,37.48350143432617,,
22,199,,,41.013427734375,,,
22,204,,,39.4166259765625,,,
22,206,,,,,31.69798469543457,32.1979866027832
22,206,,36.20450210571289,,36.70449447631836,,
23,209,,,31.0667724609375,,,
23,214,,,39.245849609375,,,
23,215,,,,,30.318204879760742,30.818204879760742
23,215,,34.54994201660156,,35.04751205444336,,
24,219,,,37.849365234375,,,
24,224,,,37.7080078125,,,
24,224,,,,,28.7025089263916,29.2025089263916
24,224,,32.27532958984375,,32.77361297607422,,
25,229,,,23.73291015625,,,
25,233,,,,,26.82075309753418,27.320724487304688
25,233,,30.422698974609375,,30.92061996459961,,
26,234,,,36.3974609375,,,
26,239,,,33.033203125,,,
26,242,,,,,24.821392059326172,25.320621490478516
26,242,,29.98158073425293,,30.4808349609375,,
27,244,,,24.969482421875,,,
27,249,,,37.9189453125,,,
27,251,,,,,22.718936920166016,23.218647003173828
27,251,,26.4444522857666,,26.94032096862793,,
28,254,,,29.685302734375,,,
28,259,,,27.284912109375,,,
28,260,,,,,20.78460693359375,21.271175384521484
28,260,,26.109220504760742,,26.60677146911621,,
29,264,,,21.865234375,,,
29,269,,,14.0181884765625,,,
29,269,,,,,18.65704917907715,19.148128509521484
29,269,,22.53165054321289,,23.02818489074707,,
30,274,,,13.869140625,,,
30,278,,,,,16.82525062561035,17.324731826782227
30,278,,21.452302932739258,,21.94723892211914,,
31,279,,,25.117591857910156,,,
31,284,,,12.03863525390625,,,
31,287,,,,,15.296875,15.789473533630371
31,287,,18.832988739013672,,19.31822395324707,,
32,289,,,19.688507080078125,,,
32,294,,,17.279281616210938,,,
32,296,,,,,14.1774263381958,14.6774263381958
32,296,,17.57958984375,,18.06510353088379,,
33,299,,,17.15082550048828,,,
33,304,,,17.82940673828125,,,
33,305,,,,,13.277176856994629,13.770559310913086
33,305,,17.034542083740234,,17.52170181274414,,
34,309,,,17.59130859375,,,
34,314,,,12.970703125,,,
34,314,,,,,12.708277702331543,13.191200256347656
34,314,,15.237422943115234,,15.731390953063965,,
35,319,,,10.7384033203125,,,
35,323,,,,,12.275146484375,12.756990432739258
35,323,,15.28250789642334,,15.7734375,,
36,324,,,18.46552276611328,,,
36,329,,,14.1533203125,,,
36,332,,,,,11.966941833496094,12.459704399108887
36,332,,15.49514102935791,,15.979817390441895,,
37,334,,,13.362091064453125,,,
37,339,,,25.073516845703125,,,
37,341,,,,,11.711811065673828,12.2092924118042
37,341,,14.54891300201416,,15.042155265808105,,
38,344,,,19.31005859375,,,
38,349,,,17.1025390625,,,
38,350,,,,,11.4191255569458,11.902549743652344
38,350,,14.596318244934082,,15.082953453063965,,
39,354,,,11.2939453125,,,
39,359,,,16.79296875,,,
39,359,,,,,11.200737953186035,11.684210777282715
39,359,,14.22388744354248,,14.710124015808105,,
40,364,,,13.935546875,,,
40,368,,,,,10.956045150756836,11.44140625
40,368,,15.030839920043945,,15.523274421691895,,
41,369,,,20.14557647705078,,,
41,374,,,16.08118438720703,,,
41,377,,,,,10.716758728027344,11.203742027282715
41,377,,14.556021690368652,,15.04806900024414,,
42,379,,,10.255645751953125,,,
42,384,,,21.401153564453125,,,
42,386,,,,,10.488807678222656,10.968955993652344
42,386,,13.637504577636719,,14.11512565612793,,
43,389,,,16.094024658203125,,,
43,394,,,10.7451171875,,,
43,395,,,,,10.288561820983887,10.771998405456543
43,395,,13.958620071411133,,14.456109046936035,,
44,399,,,20.23046875,,,
44,404,,,10.845924377441406,,,
44,404,,,,,10.108630180358887,10.598889350891113
44,404,,12.852683067321777,,13.34434700012207,,
45,409,,,13.370391845703125,,,
45,413,,,,,9.94567584991455,10.434621810913086
45,413,,12.594661712646484,,13.082356452941895,,
46,414,,,18.455078125,,,
46,419,,,8.43408203125,,,
46,422,,,,,9.783761978149414,10.270353317260742
46,422,,13.0098876953125,,13.50328254699707,,
47,424,,,22.1337890625,,,
47,429,,,12.92431640625,,,
47,431,,,,,9.622523307800293,10.103412628173828
47,431,,12.388286590576172,,12.87537956237793,,
48,434,,,12.519073486328125,,,
48,439,,,17.624420166015625,,,
48,440,,,,,9.489553451538086,9.9664888381958
48,440,,12.589027404785156,,13.07703971862793,,
49,444,,,8.231758117675781,,,
49,449,,,10.080078125,,,
49,449,,,,,9.39001178741455,9.876233100891113
49,449,,12.091509819030762,,12.58067512512207,,
50,454,,,12.2099609375,,,
50,458,,,,,9.309454917907715,9.790090560913086
50,458,,12.197450637817383,,12.68212890625,,
51,459,,,8.680908203125,,,
51,464,,,7.59423828125,,,
51,467,,,,,9.253129005432129,9.732318878173828
51,467,,11.245665550231934,,11.73459243774414,,
52,469,,,12.361366271972656,,,
52,474,,,11.41143798828125,,,
52,476,,,,,9.186009407043457,9.678248405456543
52,476,,11.75145435333252,,12.24050521850586,,
53,479,,,13.933052062988281,,,
53,484,,,10.278266906738281,,,
53,485,,,,,9.138315200805664,9.633429527282715
53,485,,11.833708763122559,,12.31564712524414,,
54,489,,,15.368263244628906,,,
54,494,,,7.912109375,,,
54,494,,,,,9.111562728881836,9.597245216369629
54,494,,11.134684562683105,,11.614013671875,,
55,499,,,21.4385986328125,,,
55,503,,,,,9.026752471923828,9.518092155456543
55,503,,11.075592041015625,,11.559136390686035,,
56,504,,,20.61023712158203,,,
56,509,,,10.5850830078125,,,
56,512,,,,,9.026174545288086,9.523848533630371
56,512,,11.064225196838379,,11.5458984375,,
57,514,,,12.866485595703125,,,
57,519,,,10.544502258300781,,,
57,521,,,,,8.96160888671875,9.459909439086914
57,521,,10.383564949035645,,10.87391471862793,,
58,524,,,9.52349853515625,,,
58,529,,,7.67822265625,,,
58,530,,,,,8.770610809326172,9.266858100891113
58,530,,10.007070541381836,,10.502875328063965,,
59,534,,,8.560340881347656,,,
59,539,,,6.462043762207031,,,
59,539,,,,,8.56225872039795,9.047492027282715
59,539,,10.267422676086426,,10.75428581237793,,
60,544,,,9.949417114257812,,,
60,548,,,,,8.391270637512207,8.873766899108887
60,548,,10.28344440460205,,10.771538734436035,,
61,549,,,10.109352111816406,,,
61,554,,,5.392669677734375,,,
61,557,,,,,8.302724838256836,8.78125
61,557,,9.30792236328125,,9.79383659362793,,
62,559,,,12.1923828125,,,
62,564,,,8.6129150390625,,,
62,566,,,,,8.350130081176758,8.848067283630371
62,566,,10.211389541625977,,10.70068359375,,
63,569,,,12.550811767578125,,,
63,574,,,8.2901611328125,,,
63,575,,,,,8.336005210876465,8.8342924118042
63,575,,9.580025672912598,,10.07009506225586,,
64,579,,,11.225860595703125,,,
64,584,,,19.037139892578125,,,
64,584,,,,,8.356959342956543,8.847450256347656
64,584,,10.529678344726562,,11.016926765441895,,
65,589,,,9.7872314453125,,,
65,593,,,,,8.315288543701172,8.804893493652344
65,593,,8.829472541809082,,9.31271743774414,,
66,594,,,7.374153137207031,,,
66,599,,,9.317329406738281,,,
66,602,,,,,8.403885841369629,8.889802932739258
66,602,,9.653298377990723,,10.133246421813965,,
67,604,,,8.65869140625,,,
67,609,,,11.2071533203125,,,
67,611,,,,,8.331430435180664,8.819079399108887
67,611,,10.083340644836426,,10.55739974975586,,
68,614,,,11.5107421875,,,
68,619,,,6.646392822265625,,,
68,620,,,,,8.210564613342285,8.699835777282715
68,620,,9.694893836975098,,10.17735481262207,,
69,624,,,7.612823486328125,,,
69,629,,,6.9765625,,,
69,629,,,,,8.142850875854492,8.631990432739258
69,629,,9.619421005249023,,10.09347915649414,,
70,634,,,9.821182250976562,,,
70,638,,,,,7.890618801116943,8.369654655456543
70,638,,10.39009952545166,,10.87803840637207,,
71,639,,,7.442626953125,,,
71,644,,,13.93798828125,,,
71,647,,,,,7.792165756225586,8.272615432739258
71,647,,8.76162338256836,,9.244194984436035,,
72,649,,,14.8033447265625,,,
72,654,,,5.21728515625,,,
72,656,,,,,7.867525577545166,8.34765625
72,656,,9.098686218261719,,9.582465171813965,,
73,659,,,5.691535949707031,,,
73,664,,,10.3594970703125,,,
73,665,,,,,7.77262544631958,8.2516450881958
73,665,,8.88731861114502,,9.3642578125,,
74,669,,,6.99462890625,,,
74,674,,,15.721954345703125,,,
74,674,,,,,7.710445880889893,8.187705993652344
74,674,,9.278092384338379,,9.76502799987793,,
75,679,,,6.214851379394531,,,
75,683,,,,,7.7344560623168945,8.216282844543457
75,683,,8.203144073486328,,8.69308853149414,,
76,684,,,11.1650390625,,,
76,689,,,7.111213684082031,,,
76,692,,,,,7.748432159423828,8.232935905456543
76,692,,9.731852531433105,,10.214518547058105,,
77,694,,,8.175788879394531,,,
77,699,,,9.2427978515625,,,
77,701,,,,,7.667201042175293,8.149465560913086
77,701,,9.299795150756836,,9.78162956237793,,
78,704,,,7.097320556640625,,,
78,709,,,9.302154541015625,,,
78,710,,,,,7.599941253662109,8.084087371826172
78,710,,9.341350555419922,,9.83289909362793,,
79,714,,,6.292755126953125,,,
79,719,,,4.592193603515625,,,
79,719,,,,,7.5355353355407715,8.020559310913086
79,719,,8.282258987426758,,8.769206047058105,,
80,724,,,7.428186416625977,,,
80,728,,,,,7.5133442878723145,8.0016450881958
80,728,,9.281414031982422,,9.77284049987793,,
81,729,,,5.639312744140625,,,
81,734,,,9.303085327148438,,,
81,737,,,,,7.543929100036621,8.033923149108887
81,737,,8.824118614196777,,9.31027603149414,,
82,739,,,8.921791076660156,,,
82,744,,,10.6451416015625,,,
82,746,,,,,7.450082778930664,7.943256378173828
82,746,,9.29383659362793,,9.77859115600586,,
83,749,,,10.599609375,,,
83,754,,,6.16162109375,,,
83,755,,,,,7.369321346282959,7.8634867668151855
83,755,,9.152771949768066,,9.643609046936035,,
84,759,,,7.1842498779296875,,,
84,764,,,8.404914855957031,,,
84,764,,,,,7.412674903869629,7.903988361358643
84,764,,8.711837768554688,,9.19373893737793,,
85,769,,,8.4326171875,,,
85,773,,,,,7.250105857849121,7.744243621826172
85,773,,9.71542739868164,,10.1962890625,,
86,774,,,5.517555236816406,,,
86,779,,,9.4384765625,,,
86,782,,,,,7.258973121643066,7.748971939086914
86,782,,8.91260051727295,,9.39561653137207,,
87,784,,,8.032051086425781,,,
87,789,,,6.36578369140625,,,
87,791,,,,,7.212405681610107,7.700246810913086
87,791,,9.127154350280762,,9.61452865600586,,
88,794,,,6.532936096191406,,,
88,799,,,10.7265625,,,
88,800,,,,,7.159581184387207,7.6418585777282715
88,800,,8.703468322753906,,9.1865234375,,
89,804,,,10.397705078125,,,
89,809,,,8.044708251953125,,,
89,809,,,,,7.123592853546143,7.599300861358643
89,809,,9.026018142700195,,9.50686264038086,,
90,814,,,11.026397705078125,,,
90,818,,,,,7.159289836883545,7.642475128173828
90,818,,8.652928352355957,,9.14149284362793,,
91,819,,,4.64483642578125,,,
91,824,,,7.694854736328125,,,
91,827,,,,,7.154753684997559,7.6393914222717285
91,827,,8.489121437072754,,8.97677993774414,,
92,829,,,8.36669921875,,,
92,834,,,8.5888671875,,,
92,836,,,,,7.057986736297607,7.546875
92,836,,8.983165740966797,,9.47205924987793,,
93,839,,,13.158203125,,,
93,844,,,7.285675048828125,,,
93,845,,,,,6.803431510925293,7.279605388641357
93,845,,8.270634651184082,,8.75564193725586,,
94,849,,,9.566743850708008,,,
94,854,,,7.788520812988281,,,
94,854,,,,,6.693048477172852,7.1652960777282715
94,854,,8.408733367919922,,8.885687828063965,,
95,859,,,11.1568603515625,,,
95,863,,,,,6.6415510177612305,7.115748405456543
95,863,,9.498194694519043,,9.98914909362793,,
96,864,,,16.25141143798828,,,
96,869,,,5.92437744140625,,,
96,872,,,,,6.772108554840088,7.2512335777282715
96,872,,8.094176292419434,,8.57345962524414,,
97,874,,,9.289436340332031,,,
97,879,,,4.737091064453125,,,
97,881,,,,,6.949029922485352,7.4231085777282715
97,881,,8.060477256774902,,8.541259765625,,
98,884,,,3.9412918090820312,,,
98,889,,,7.76611328125,,,
98,890,,,,,6.892633438110352,7.369449138641357
98,890,,8.541719436645508,,9.03162956237793,,
99,894,,,8.869903564453125,,,
99,899,,,4.098236083984375,,,
99,899,,,,,6.821042537689209,7.302837371826172
99,899,,8.120906829833984,,8.601399421691895,,
100,900,8.447428703308105,,,,,
